truth	split	pph2_class	pph2_prob	dScore	Score1	Nobs	NormASA	dVol	dProp	Bfact	CpG	IdPmax	IdQmin	PFamHitBool
n	training	deleterious	0.58	+1.262	-1.286	102					0	19.205	78.10	1
n	training	neutral	0.002	-0.151	-2.623	109					1	17.695	82.71	0
n	training	neutral	0	-1.501	-3.575	162					0	23.958	82.71	1
n	training	neutral	0.004	+0.111	-2.580	172					2	28.264	82.15	1
n	training	neutral	0.034	+0.122	-1.882	193					0	11.334	51.54	0
n	training	neutral	0.034	+0.595	-1.819	165					0	19.805	79.13	1
n	validation	neutral	0.29	+0.531	-1.398	161					1	12.867	68.37	1
n	training	neutral	0.081	+0.902	-1.499	166					1	24.096	89.50	1
n	validation	deleterious	0.999	+3.017	-0.915	178					2	1.998	62.18	1
n	training	deleterious	0.946	+2.511	-1.075	170					0	2.892	79.13	0
n	training	deleterious	0.907	+1.616	-0.819	160					0	12.547	57.05	0
n	training	neutral	0.004	-0.384	-2.874	213					1	30.324	85.65	1
n	training	neutral	0.067	+0.766	-1.725	254					0	14.057	64.66	0
n	training	deleterious	0.988	+2.473	-1.015	220					0	2.692	53.76	0
n	validation	neutral	0.007	-0.125	-2.246	214					1	18.837	85.65	1
n	training	neutral	0.002	+0.040	-2.918	204					0	10.476	78.68	1
n	training	neutral	0.123	+0.377	-1.634	203					0	16.332	63.06	1
n	training	neutral	0	-1.389	-3.059	148					2	16.909	68.76	1
n	training	neutral	0.41	+2.997	-1.839	37					0	0.926	89.25	0
n	training	neutral	0.078	+2.190	-2.214	39					0	1.784	91.98	0
n	training	neutral	0.003	+0.602	-1.484	39					2	31.196	90.67	0
n	training	neutral	0.025	+1.300	-2.054	39					1	3.645	91.25	0
n	training	neutral	0.036	+1.164	-2.033	45					0	3.904	79.23	0
n	training	deleterious	0.999	+2.517	-0.931	60					0	0.901	55.72	1
n	training	neutral	0	-0.611	-2.270	26					1	27.885	88.57	0
n	training	neutral	0.001	+0.103	-1.982	28					1	26.647	75.27	0
n	training	neutral	0.057	+1.501	-1.987	31					0	6.150	74.26	0
n	training	neutral	0.008	+0.771	-1.862	31					1	15.212	68.07	0
n	training	neutral	0.001	-0.152	-2.263	29					0	17.491	75.29	0
n	training	deleterious	0.985	+1.576	-1.149	30					0			0
n	training	neutral	0.029	+1.491	-2.257	33					0	3.015	88.57	0
n	training	neutral	0.046	+1.528	-1.699	30					0	3.402	91.32	0
n	training	neutral	0.006	+0.747	-1.517	29					0	25.688	68.41	0
n	training	neutral	0	-1.736	-2.948	29					0	27.128	91.32	0
n	training	neutral	0	-0.326	-1.933	29					2	20.083	91.32	0
n	training	neutral	0.005	+0.605	-1.667	28					0	19.025	65.90	0
n	training	neutral	0	-1.577	-3.060	29					0	26.452	91.32	0
n	training	neutral	0	-0.752	-2.604	29					1	45.345	91.32	0
n	training	neutral	0.001	-0.232	-1.906	32					1	16.905	91.81	0
n	validation	deleterious	0.575	+1.761	-1.380	43					0	2.032	65.74	0
n	training	neutral	0	-0.620	-2.157	27					2	36.425	91.81	0
n	training	neutral	0	-0.079	-2.698	30					2	22.446	75.27	0
n	training	deleterious	0.935	+1.741	-1.147	31					0	1.720	24.75	0
n	training	neutral	0	-2.086	-3.069	199					2	27.694	93.23	0
n	training	neutral	0.021	+0.838	-2.221	202					0	20.710	83.00	1
n	training	deleterious	0.998	+2.262	-0.890	190					0	3.611	43.97	1
n	training	neutral	0.046	+0.689	-1.960	197					0	12.523	62.32	0
n	training	deleterious	0.558	+1.475	-1.190	101					1	19.005	88.84	1
n	training	neutral	0.316	+1.838	-2.001	210	0.534	52	0.44	0.02	0	6.715	93.88	1
n	training	neutral	0.03	-0.798	-1.726	210					2	14.945	51.60	1
n	validation	neutral	0.151	+2.476	-1.925	72					1	4.431	91.78	0
n	training	neutral	0.373	+0.560	-1.640	253	0.280	3	0.14	-0.77	1	13.604	42.95	1
n	training	neutral	0	-0.060	-2.418	179					1	20.685	94.05	0
n	training	neutral	0.002	+0.086	-2.113	165					1	22.001	81.02	0
n	training	neutral	0.057	+2.134	-2.421	28					1	1.072	91.90	0
n	training	neutral	0	-0.653	-3.339	229					1	27.299	91.90	1
n	training	deleterious	0.791	+2.475	-1.882	254					1	1.096	73.30	0
n	training	deleterious	0.546	+0.597	-1.329	253		27	0.04	-0.77	1	7.977	29.88	1
n	training	neutral	0.006	-0.148	-1.421	253					1	23.498	86.54	0
n	training	neutral	0	-3.327	-4.654	315					2	31.616	91.90	0
n	training	neutral	0.005	+0.255	-2.293	84					1	23.792	87.62	1
n	training	neutral	0.003	+0.597	-1.776	86					1	21.751	88.45	0
n	training	neutral	0.049	+1.068	-2.101	85					1	12.944	86.47	0
n	training	neutral	0.001	+0.194	-2.214	81					1	22.175	86.47	0
n	training	neutral	0.001	+0.167	-2.084	21					2	36.667	93.85	1
n	training	neutral	0.001	-0.388	-2.283	60					0	13.972	86.26	0
n	validation	deleterious	0.997	+3.629	-0.857	107					0	0.775	60.00	0
n	training	neutral	0.05	+0.426	-1.733	103					0	16.257	66.11	1
n	training	neutral	0.023	+1.256	-1.939	32					0	12.686	77.86	0
n	training	deleterious	0.65	+3.346	-1.664	38					1	1.126	84.33	0
n	training	neutral	0.053	+0.748	-1.484	39					0	18.209	82.80	1
n	training	neutral	0.012	+0.568	-1.663	39					0	17.249	62.37	0
n	validation	neutral	0.093	+1.329	-1.295	57					0	40.358	83.51	0
n	training	deleterious	0.861	+2.491	-1.625	62					1	3.495	73.85	1
n	training	deleterious	0.948	+2.044	-1.051	61					0	1.644	66.42	0
n	training	neutral	0.046	+0.808	-1.832	57					1	20.461	83.21	1
n	training	neutral	0	-1.594	-3.430	53					0	26.943	93.02	0
n	training	deleterious	0.885	+1.612	-1.315	29					1	3.219	39.20	1
n	training	neutral	0	-2.274	-4.142	30					0	21.860	87.71	1
n	training	deleterious	0.935	+1.278	-1.281	19					0			0
n	training	neutral	0.002	-0.050	-2.620	45	0.248	-51	0.7	-0.12	0	7.150	91.96	0
n	training	deleterious	0.951	+2.787	-1.232	31					0	1.786	79.56	1
n	training	neutral	0	-2.486	-4.028	26					0	20.374	92.64	0
n	training	neutral	0	-0.150	-2.543	26					0	12.824	92.64	0
n	training	neutral	0.003	+0.728	-1.546	28					0	29.730	89.65	0
n	training	neutral	0.001	+0.494	-1.702	29					2	27.521	92.64	0
n	validation	neutral	0.033	+1.217	-1.510	29					0	12.667	83.92	0
n	training	neutral	0.028	-0.252	-2.308	47					0	13.307	49.57	1
n	training	neutral	0	-1.533	-3.900	93					0	20.020	93.58	0
n	training	neutral	0.001	-0.628	-2.441	94					0	27.799	93.58	1
n	training	neutral	0	-2.952	-5.313	102					0	45.227	93.58	0
n	validation	neutral	0.003	-0.304	-2.301	51					2	22.964	85.29	1
n	training	neutral	0.261	+2.001	-1.583	27					1	1.578	90.41	0
n	training	neutral	0	-0.406	-2.697	32					0	45.807	92.25	0
n	training	deleterious	0.894	+2.792	-1.232	17					0	0.783	59.70	0
n	training	neutral	0.253	+0.765	-1.415	34					1	7.190	33.61	0
n	training	neutral	0.004	+0.161	-1.830	48					1	32.334	92.83	1
n	training	neutral	0.177	+0.890	-1.847	92					1	10.363	39.00	0
n	training	deleterious	0.986	+1.503	-1.265	46					0			0
n	training	deleterious	0.88	+2.521	-1.449	46					1	1.196	66.16	0
n	training	neutral	0.074	+0.527	-1.917	137					0	9.451	52.31	0
n	training	neutral	0.017	+0.174	-2.326	165					1	19.267	56.68	0
n	training	deleterious	1	+2.477	-0.809	65					0			1
n	validation	neutral	0.001	-0.073	-2.296	43					1	14.493	89.48	0
n	training	deleterious	0.973	+2.129	-2.027	99	0.016	101	0.85	0.03	0	4.669	84.29	1
n	training	neutral	0.001	-0.862	-2.605	59					0	35.499	89.48	1
n	training	deleterious	0.876	+2.768	-1.757	105	0.306	39	0.44	-0.71	0	1.581	81.89	1
n	training	neutral	0.012	+0.605	-1.798	109					0	28.837	87.08	1
n	training	neutral	0	-2.016	-4.320	32					0	20.348	95.11	0
n	training	neutral	0	-0.103	-1.969	41					2	27.551	95.11	1
n	training	neutral	0.001	-0.749	-1.954	130					2	24.623	91.46	1
n	training	deleterious	0.999	+1.963	-1.154	131					1	0.248	6.59	1
n	training	neutral	0.001	-0.491	-1.793	136					1	24.833	91.46	1
n	training	neutral	0.005	+0.443	-2.099	55					1	17.535	81.96	0
n	training	deleterious	1	+3.546	-0.763	358	0.013	-20	1.03	-0.90	1			1
n	training	neutral	0.001	+0.479	-1.924	24					0	34.073	88.40	0
n	training	neutral	0.006	+0.636	-2.766	44					1	8.831	86.11	0
n	training	neutral	0.153	+2.813	-2.152	35					1	1.425	92.30	0
n	training	neutral	0.446	+3.166	-2.075	32					1	0.459	84.59	0
n	training	neutral	0	-0.750	-2.567	65					0	47.735	93.62	1
n	training	deleterious	0.997	+2.204	-1.115	43					0			0
n	training	neutral	0.001	-0.104	-1.877	32					2	42.995	84.33	0
n	training	neutral	0.104	+1.096	-1.561	63					1	13.892	85.77	0
n	validation	neutral	0	-1.135	-3.094	202					0	24.729	91.85	0
n	training	neutral	0.005	-0.287	-2.337	221					1	16.176	63.81	0
n	training	neutral	0	-1.301	-2.355	135					0	26.052	89.94	1
n	training	neutral	0.029	+0.166	-1.899	135					0	22.833	69.82	1
n	training	deleterious	0.701	+1.624	-0.971	128					0	20.432	51.50	0
n	training	neutral	0.053	+1.103	-1.705	129					2	19.578	84.23	0
n	training	neutral	0.001	-0.323	-1.830	129					0	24.920	89.94	0
n	training	neutral	0	-1.733	-3.226	129					0	19.241	89.94	0
n	training	deleterious	1	+2.523	-0.863	124					0			0
n	training	neutral	0.022	+0.792	-1.983	266					2	21.353	79.31	1
n	training	deleterious	0.803	+1.841	-1.137	218					1	22.936	73.56	1
n	training	neutral	0.011	+0.527	-1.680	18					1	14.747	68.93	0
n	training	neutral	0.002	+0.158	-1.849	18					1	22.868	73.42	0
n	training	neutral	0	-1.395	-3.256	17					2	26.414	93.51	0
n	training	neutral	0	-1.129	-2.407	40					2	32.195	93.58	1
n	training	neutral	0	-1.264	-3.448	40					0	46.297	93.58	1
n	training	deleterious	0.934	+1.164	-1.022	44					0	9.451	29.84	1
n	training	deleterious	0.616	+1.952	-1.422	82					0	5.194	80.17	0
n	training	neutral	0.006	+0.940	-2.213	39					0	5.652	86.79	0
n	training	neutral	0.005	+0.999	-2.284	20					0	5.424	85.19	0
n	training	neutral	0.067	+0.855	-2.028	123		-27	0.04	-0.16	0	7.875	82.18	1
n	validation	neutral	0	-0.567	-2.095	24					0	26.623	91.91	0
n	training	neutral	0.001	-0.055	-2.183	91	0.355	5	1.14	0.46	0	27.352	82.11	1
n	training	neutral	0.002	-0.291	-2.183	58					1	18.699	92.36	1
n	training	neutral	0	-0.453	-2.590	39	0.444	-29	0.56	1.77	1	12.752	93.16	1
n	training	deleterious	0.971	+1.682	-1.236	50	0.008	-24	0.52	0.04	0	1.775	31.60	1
n	training	neutral	0.029	+1.143	-2.141	52	0.800	-39	0.44	0.24	0	4.133	92.51	1
n	validation	deleterious	0.969	+3.163	-1.277	35	0.496	47	0.77	1.37	1	0.710	59.88	1
n	training	neutral	0.013	+1.139	-2.164	25					1	4.764	90.35	0
n	training	deleterious	0.792	+1.562	-1.508	110					2	4.689	59.78	1
n	training	neutral	0	+0.034	-2.082	23					0	23.560	86.77	0
n	training	neutral	0	-0.869	-2.933	299					2	26.995	93.19	1
n	training	deleterious	0.916	+2.684	-1.699	134	0.748	-20	1.03	0.00	1	1.831	73.27	1
n	training	deleterious	0.996	+1.236	-1.201	56	0.108	27	0.04	-0.85	1			1
n	training	deleterious	0.523	+1.582	-1.893	84					1	3.835	72.03	1
n	training	neutral	0.477	+1.075	-1.339	90					1	18.155	67.43	1
n	training	neutral	0.003	-0.258	-2.419	78					0	14.830	92.48	1
n	training	neutral	0.063	+1.228	-2.161	84					0	12.581	86.72	1
n	training	neutral	0.001	+0.194	-2.917	104					2	22.074	87.65	1
n	training	neutral	0.05	+1.166	-1.753	59					0	8.818	88.21	0
n	training	neutral	0.168	+1.611	-1.925	129	0.360	51	0.7	0.00	0	9.990	88.35	1
n	training	neutral	0.243	+1.521	-1.750	54					0	3.791	86.83	1
n	training	neutral	0.086	+1.828	-1.473	25					0	5.942	89.45	0
n	training	neutral	0.011	-0.046	-1.918	155					1	12.890	91.88	1
n	training	deleterious	0.867	+0.882	-1.582	37					0			0
n	training	neutral	0.001	+0.019	-2.380	37					0	13.745	84.86	0
n	training	neutral	0.002	+0.247	-1.760	35					0	31.986	84.04	0
n	training	deleterious	0.656	+2.345	-1.656	37					0	0.914	67.04	0
n	training	neutral	0	+0.708	-2.064	59					1	45.445	91.52	0
n	training	neutral	0	-0.347	-2.115	28					1	34.585	92.10	0
n	training	neutral	0.011	+0.562	-2.030	57					1	36.394	87.59	1
n	validation	neutral	0.031	+0.391	-2.335	57					1	11.878	73.56	1
n	training	deleterious	0.974	+1.502	-1.123	57					2	6.687	37.93	1
n	validation	neutral	0	-0.187	-2.298	32	0.775	-27	0.29	0.10	2	34.303	93.19	1
n	training	neutral	0.002	+0.526	-1.816	117					1	25.404	93.56	0
n	training	neutral	0.01	+0.521	-1.972	63					0	39.998	80.85	1
n	training	deleterious	0.93	+3.442	-1.657	26					1	0.213	45.63	0
n	training	neutral	0.155	+0.249	-1.442	123					1	16.394	43.66	0
n	training	neutral	0.001	-0.357	-2.542	62					0	32.875	82.87	0
n	training	neutral	0.011	+0.798	-2.696	122					2	10.793	83.20	0
n	training	neutral	0.003	+0.718	-2.233	59	0.487	-20	1.03	0.79	1	28.054	79.24	1
n	training	deleterious	0.572	+0.158	-1.368	122					1	13.258	48.83	1
n	training	neutral	0.077	+0.761	-1.373	103					0	21.091	86.49	1
n	training	neutral	0.001	+0.574	-2.089	230	0.330	23	0.75	1.98	0	24.901	93.70	1
n	training	deleterious	0.99	+2.818	-1.057	232	0.368	113	0.91	-0.10	1	7.247	67.60	1
n	training	neutral	0	-2.760	-4.133	166					0	34.623	92.20	1
n	training	neutral	0.001	+0.495	-3.177	97					2	7.723	91.93	0
n	training	deleterious	0.999	+2.784	-0.899	137		23	0.75	-1.09	0	0.694	22.57	0
n	training	neutral	0.002	-0.506	-2.700	162					0	21.416	84.54	1
n	training	neutral	0.006	+0.622	-1.919	177					0	11.096	92.12	0
n	training	neutral	0.002	+0.176	-2.680	195	0.301	-4	0.07	1.65	0	9.031	84.70	0
n	training	neutral	0.007	+0.212	-2.803	120					0	13.031	81.43	0
n	training	neutral	0.298	+1.350	-1.895	265					1	12.466	76.97	1
n	training	deleterious	0.824	+1.700	-1.805	162					0	6.311	48.08	1
n	training	deleterious	0.605	+1.824	-1.787	318					1	4.802	68.31	1
n	training	deleterious	0.984	+1.953	-1.438	35					0	1.287	29.96	1
n	training	neutral	0.001	+0.314	-2.589	99	0.824	78	0.82	0.85	1	29.612	81.80	0
n	training	neutral	0.082	+0.775	-1.915	79					1	9.544	84.47	1
n	training	neutral	0.001	+0.271	-1.961	27					2	40.884	82.64	0
n	training	neutral	0.003	+0.551	-1.898	32					0	26.626	77.60	0
n	training	neutral	0.012	+0.894	-2.991	231					1	6.524	88.72	1
n	validation	neutral	0.06	+0.516	-1.215	47					0	22.975	85.34	1
n	training	deleterious	0.956	+2.529	-1.300	47					2	3.055	71.77	1
n	validation	neutral	0.003	+0.097	-2.197	45					0	24.691	71.77	1
n	training	neutral	0	-0.191	-2.343	47					1	23.441	87.07	0
n	training	neutral	0.171	+0.865	-2.069	61					0	8.308	76.05	1
n	training	neutral	0	+0.073	-2.663	39					2	23.016	85.34	0
n	training	neutral	0	-0.974	-2.927	364					2	22.193	90.19	1
n	training	neutral	0	-1.145	-2.458	367					0	24.301	92.39	1
n	training	neutral	0.009	+0.491	-1.302	29		-27	0.04	0.26	2	20.484	76.08	1
n	training	neutral	0.115	+1.619	-1.540	27					0	3.815	76.43	0
n	training	neutral	0.006	-0.035	-1.994	121	0.135	4	0.3	0.10	0	15.653	85.32	1
n	training	neutral	0.102	+1.390	-2.237	120					0	4.063	88.57	1
n	training	neutral	0.001	-0.440	-2.477	123					1	19.583	91.54	0
n	training	neutral	0.003	+0.373	-1.859	127	0.524	30	1.3	1.40	1	19.094	91.54	1
n	validation	deleterious	0.94	+2.718	-1.159	125	0.489	61	0.68	0.23	2	3.276	88.08	1
n	validation	neutral	0	-0.539	-2.055	6					0	42.382	83.12	0
n	training	neutral	0.007	+0.414	-2.774	20					0	3.370	56.25	0
n	training	deleterious	0.565	+1.096	-2.657	107					0	2.227	56.25	1
n	training	deleterious	0.999	+3.648	-1.070	51					0			0
n	training	neutral	0.008	+0.261	-1.947	27					0	17.125	77.87	1
n	validation	deleterious	0.571	+2.700	-2.253	29					1	1.546	78.42	1
n	training	neutral	0	-0.542	-2.657	25	0.096	-23	0.11	0.79	2	25.206	93.62	1
n	training	neutral	0	-1.833	-3.511	205					1	19.992	93.45	1
n	training	neutral	0	-3.767	-5.039	194					2	32.151	93.45	1
n	training	deleterious	0.977	+1.847	-1.216	195	0.102	-50	1.04	0.00	2	3.640	65.04	0
n	training	neutral	0	-0.437	-2.605	200					2	32.151	93.45	0
n	training	deleterious	0.996	+2.759	-0.985	30					1	2.111	53.32	1
n	training	deleterious	0.999	+1.985	-0.949	74		52	0.44	0.00	0			1
n	training	neutral	0.05	+0.333	-1.784	209					0	17.967	69.37	1
n	training	neutral	0.012	+0.110	-2.797	90					0	13.954	84.28	1
n	training	neutral	0.002	+0.619	-1.777	23					1	16.967	79.31	0
n	training	neutral	0.028	+1.057	-1.973	27		23	0.11	-0.31	1	9.597	90.91	1
n	training	neutral	0	-0.861	-3.315	27					0	25.964	90.32	1
n	training	neutral	0	-1.206	-3.331	88					2	21.371	86.91	0
n	training	neutral	0.006	-0.026	-2.616	112					2	22.604	76.09	1
n	training	neutral	0	+0.277	-2.284	91					2	47.397	93.20	0
n	training	neutral	0.03	+0.426	-1.639	214					0	27.175	84.03	1
n	training	neutral	0.077	+1.671	-1.589	22					0	3.673	83.66	0
n	training	neutral	0	-0.022	-2.151	36					2	30.648	77.25	0
n	training	neutral	0.006	+0.428	-2.255	170					3	29.809	92.27	1
n	training	neutral	0.279	+1.160	-1.398	198					0	12.822	91.39	1
n	training	neutral	0.001	+0.357	-2.271	86					0	23.167	86.64	0
n	validation	deleterious	0.671	+2.522	-1.823	41					0	1.413	90.45	1
n	training	deleterious	0.998	+1.674	-1.079	44					0			1
n	training	neutral	0.005	+0.337	-2.147	42					0	19.020	81.94	1
n	training	deleterious	0.997	+2.405	-1.067	42					0			0
n	training	neutral	0	-2.455	-3.895	32					2	24.560	90.45	0
n	training	neutral	0.001	+0.211	-2.009	26					0	14.546	92.90	0
n	training	neutral	0.005	+0.587	-2.016	241					2	23.044	91.33	1
n	training	deleterious	0.953	+0.953	-1.014	234					0	9.111	33.56	1
n	training	deleterious	0.732	+1.753	-1.469	234					1	3.790	85.56	1
n	training	neutral	0.001	-0.481	-3.161	222					0	15.969	65.19	1
n	training	neutral	0	-0.114	-2.001	12					0	17.600	60.76	0
n	training	neutral	0.124	+0.755	-1.549	54					0	16.339	74.29	1
n	training	neutral	0	-0.098	-2.076	59					0	27.042	93.36	0
n	training	neutral	0.235	+0.655	-1.347	60	0.173	-23	0.25	-0.79	0	16.312	74.17	1
n	training	neutral	0.004	-0.337	-2.577	59					0	26.321	76.51	1
n	training	neutral	0.007	+0.859	-2.299	40					1	6.497	87.21	0
n	training	neutral	0.015	+0.927	-2.321	37					2	3.819	76.51	0
n	training	neutral	0.007	+0.735	-1.538	37					0	16.312	87.21	0
n	training	neutral	0	-0.341	-1.895	23					0	24.662	83.02	0
n	training	neutral	0.03	+0.988	-1.647	43					0	19.710	65.01	0
n	training	deleterious	0.971	+3.481	-1.629	54					1	0.890	42.18	0
n	validation	neutral	0.355	+1.819	-1.305	25					0	3.948	74.14	0
n	training	deleterious	1	+2.734	-1.113	34					0			1
n	training	neutral	0.339	+1.510	-1.835	35					0	3.701	75.73	1
n	training	neutral	0.001	+0.764	-1.814	32					0	33.149	93.63	0
n	training	deleterious	0.997	+2.765	-1.117	29					0			0
n	validation	neutral	0.017	+0.425	-2.208	60					1	22.463	65.29	1
n	training	neutral	0.416	+3.154	-1.991	63					1	1.691	89.20	0
n	training	deleterious	0.863	+3.148	-1.913	72					1	0.782	89.20	1
n	training	neutral	0.109	+1.586	-1.582	19					0	3.750	75.12	0
n	validation	neutral	0.002	-0.365	-2.518	48					0	26.751	84.46	1
n	training	neutral	0.091	+1.483	-2.151	40					0	4.712	83.07	1
n	training	neutral	0.001	+0.045	-2.233	40					0	22.632	84.06	1
n	training	neutral	0.011	+0.328	-1.893	101	0.279	5	1.14	0.55	0	28.717	83.47	1
n	training	neutral	0	-1.386	-3.321	21					0	46.832	91.85	0
n	validation	neutral	0	-1.757	-3.282	60					0	46.470	93.93	1
n	training	neutral	0.009	+0.725	-2.294	64					1	10.169	80.67	0
n	training	neutral	0.002	+0.610	-1.830	30					0	29.753	79.23	0
n	training	neutral	0	-0.471	-2.858	33					0	18.814	87.94	0
n	validation	neutral	0	-1.069	-3.223	173					2	31.621	91.91	0
n	training	neutral	0.001	-0.323	-2.279	32					0	18.352	84.14	0
n	training	neutral	0.006	-0.350	-1.907	110					0	19.853	90.27	1
n	training	neutral	0	-2.368	-3.277	81					0	46.364	93.71	0
n	training	deleterious	0.872	+1.691	-1.161	76					0	8.191	66.86	1
n	validation	deleterious	0.999	+3.839	-1.278	89					1	1.398	52.86	1
n	training	neutral	0.22	+0.850	-1.586	86					0	20.264	56.57	1
n	training	neutral	0.001	+0.179	-2.926	86					0	15.059	91.71	1
n	training	deleterious	1	+2.770	-0.772	82					1			1
n	training	neutral	0.002	+0.563	-2.205	369	1.087	28	0.22	2.20	0	16.856	71.31	1
n	validation	neutral	0.26	+1.075	-1.255	158					0	21.650	57.65	0
n	training	neutral	0.025	+0.499	-1.837	160					1	14.584	76.81	0
n	training	neutral	0	+0.061	-2.252	55					0	47.008	95.02	0
n	training	neutral	0.128	+0.749	-1.592	130					0	8.963	74.83	0
n	training	neutral	0.012	+1.384	-1.735	16					1	6.572	86.89	0
n	training	neutral	0	-1.457	-3.231	42					1	14.688	90.68	0
n	training	neutral	0	+0.067	-1.769	39					2	24.415	90.68	0
n	training	neutral	0.396	+0.885	-1.141	49		1	0.27	-1.15	0	16.638	75.65	1
n	validation	neutral	0.409	+2.753	-2.173	46					1	1.378	83.85	0
n	training	deleterious	0.986	+3.687	-1.571	209					0	0.228	45.32	0
n	training	neutral	0.401	+2.241	-2.618	118					0	1.614	83.85	0
n	training	neutral	0.042	+0.608	-1.744	345					0	16.120	47.80	0
n	training	neutral	0.003	-0.309	-3.004	423					2	13.918	75.53	1
n	training	neutral	0.458	+1.006	-1.307	438					0	16.564	77.66	1
n	training	neutral	0.011	+0.366	-2.076	92	0.079	-27	0.05	0.00	0	18.415	86.40	1
n	validation	neutral	0.007	+0.730	-1.777	177	0.427	-20	1.03	-0.71	1	32.193	93.07	1
n	training	neutral	0.008	+0.746	-1.994	176	0.662	-29	0.56	0.00	1	19.625	91.73	1
n	training	neutral	0	-0.708	-2.551	166					0	25.343	94.13	0
n	training	neutral	0.033	+0.949	-1.423	167	0.368	4	0.3	0.16	0	16.591	77.60	0
n	training	neutral	0	+0.049	-2.178	265	0.015	-27	0.04	0.99	0	22.459	92.11	1
n	training	neutral	0.001	-0.367	-1.853	247					1	25.009	92.11	0
n	training	neutral	0.009	+0.176	-2.220	30					0	14.705	81.25	1
n	validation	deleterious	0.961	+2.390	-1.373	32		-4	0.3	-0.34	0	1.812	62.23	1
n	training	deleterious	0.91	+1.842	-1.093	187	0.253	28	0.29	0.70	0	6.821	84.72	1
n	training	neutral	0	-0.135	-2.626	129	0.956	-78	0.82	0.14	0	20.463	93.05	0
n	training	neutral	0.012	+0.713	-1.640	64	0.552	-40	0.38	-0.70	0	28.729	81.15	0
n	training	neutral	0.01	+1.754	-2.026	26					2	3.470	93.97	0
