truth	split	pph2_class	pph2_prob	dScore	Score1	Nobs	NormASA	dVol	dProp	Bfact	CpG	IdPmax	IdQmin	PFamHitBool
n	training	neutral	0.006	+0.732	-1.381	63					0	47.788	93.73	1
n	training	neutral	0	-0.359	-2.351	62					0	19.160	93.82	1
n	training	neutral	0.001	+0.409	-1.601	55					0	25.969	93.73	1
n	training	neutral	0.027	+0.198	-2.059	55					0	14.012	77.92	1
n	training	neutral	0.002	+0.554	-1.517	55					0	27.149	93.73	1
n	training	neutral	0.001	+0.171	-1.473	53					2	25.234	93.73	1
n	training	neutral	0.014	+0.455	-1.784	50	0.136	52	0.44	-0.08	1	25.234	93.73	1
n	training	neutral	0	+0.226	-1.892	49	0.720	27	0.29	0.21	0	27.869	93.82	1
n	training	neutral	0	-1.958	-4.543	47	0.694	-23	0.11	0.03	0	25.258	93.82	1
n	training	neutral	0	+0.459	-1.724	45	0.029	1	0.27	-0.58	0	20.613	93.73	1
n	training	neutral	0	+0.396	-1.486	23	0.839	28	0.29	0.73	0	27.149	93.73	0
n	training	neutral	0	+0.008	-2.563	21					0	24.233	93.55	0
n	training	neutral	0	+0.221	-1.917	21					2	28.411	89.25	0
n	training	neutral	0	-0.078	-2.167	21					0	20.621	93.76	0
n	validation	neutral	0	-0.594	-2.261	21					0	35.210	93.76	0
n	training	neutral	0.01	+0.768	-1.704	21						13.132	89.25	0
n	training	neutral	0	-0.056	-2.023	24					0	13.697	88.60	0
n	training	neutral	0.025	+1.636	-2.012	23						7.647	92.47	0
n	training	neutral	0	+0.080	-1.851	24						14.956	92.47	0
n	training	neutral	0	-1.366	-2.808	24					0	32.258	93.76	1
n	training	neutral	0	+0.059	-2.094	27					0	24.028	89.25	1
n	training	deleterious	0.664	+1.069	-1.517	27					0	12.599	63.87	1
n	training	neutral	0	+0.088	-1.942	26					0	23.419	85.81	1
n	training	neutral	0	-0.288	-1.636	26					0	27.853	93.76	1
n	training	neutral	0.001	-0.178	-1.895	25					0	16.175	73.55	1
n	validation	neutral	0	+0.084	-2.243	25					0	25.244	93.76	1
n	training	neutral	0	+0.097	-1.959	25					0	19.801	93.76	0
n	training	neutral	0	-0.470	-1.947	26					2	31.814	92.47	1
n	training	neutral	0	+0.070	-2.264	25					0	30.454	86.02	1
n	training	neutral	0	-0.438	-2.418	25					1	32.738	92.47	1
n	training	neutral	0	-0.562	-1.964	25					0	27.853	93.76	1
n	training	neutral	0	-0.172	-1.856	24					0	27.853	93.76	1
n	training	neutral	0	+0.172	-2.577	24					0	25.109	93.76	0
n	training	neutral	0.001	+0.161	-1.688	24					0	28.240	71.18	0
n	training	neutral	0	+0.492	-2.351	99					0	26.576	93.29	0
n	training	neutral	0	-0.621	-3.225	100					0	41.425	93.29	0
n	training	neutral	0	+0.356	-2.976	119					0	32.280	83.73	0
n	training	neutral	0	-0.948	-3.746	115					0	33.218	93.29	0
n	training	neutral	0	-0.609	-3.050	115					0	24.471	90.12	0
n	training	neutral	0.005	+0.437	-1.809	110					0	21.666	79.79	0
n	training	neutral	0	-0.657	-2.721	118					0	27.021	93.29	0
n	validation	neutral	0	-0.114	-3.567	112					0	9.108	93.29	1
n	training	neutral	0.417	+1.135	-1.752	127					0	7.163	80.12	1
n	training	neutral	0.001	-0.193	-3.001	130					0	18.719	80.12	1
n	training	neutral	0.001	-0.099	-2.107	129					0	20.345	70.50	1
n	training	neutral	0.001	+0.445	-2.423	133					0	19.280	90.12	1
n	training	neutral	0.001	+0.538	-2.664	123						7.317	93.29	0
n	validation	neutral	0	+0.595	-2.536	123						14.597	92.77	0
n	training	deleterious	0.983	+2.853	-2.070	130					0	1.453	80.12	0
n	training	neutral	0.002	+0.114	-2.137	134						20.345	70.50	0
n	training	neutral	0.001	+0.185	-2.304	147					2	30.503	80.12	1
n	training	neutral	0	-0.270	-2.743	125					0	35.958	93.29	1
n	training	neutral	0	-0.338	-2.115	123					2	25.115	93.29	1
n	training	neutral	0	-0.592	-2.518	130					0	26.105	90.12	1
n	training	deleterious	0.987	+1.636	-1.706	148					0	1.920	36.73	1
n	training	neutral	0	-0.696	-2.818	147					0	22.543	93.29	0
n	training	neutral	0	-1.219	-2.299	147					0	37.009	93.29	0
n	training	neutral	0	-0.453	-2.582	136					0	42.691	93.29	0
n	training	neutral	0.097	+1.064	-2.476	135					1	7.339	90.12	0
n	training	neutral	0.001	+0.702	-1.693	37					0	30.896	89.80	0
n	training	neutral	0	+0.258	-2.372	25					0	19.212	91.54	0
n	validation	neutral	0.012	+1.203	-2.484	41					0	13.142	91.54	0
n	training	neutral	0.03	+1.689	-1.671	42					2	4.615	93.28	0
n	training	neutral	0	+0.418	-2.026	47					2	21.929	93.71	0
n	training	deleterious	0.64	+1.147	-1.286	47					0	14.789	67.25	0
n	training	neutral	0.002	+0.906	-1.790	41					0	15.178	93.71	0
n	validation	neutral	0	-0.639	-1.860	47					0	25.445	93.71	0
n	training	neutral	0	-1.670	-3.855	7						43.164	91.39	0
n	training	neutral	0.015	+1.050	-2.296	22						6.165	87.77	0
n	training	neutral	0	-1.276	-3.676	27					0	22.849	92.91	0
n	training	neutral	0	+0.366	-2.080	41					0	20.434	92.91	1
n	training	neutral	0	+0.349	-2.236	37					0	20.434	92.91	0
n	training	neutral	0.001	+0.459	-1.382	93					2	24.987	92.81	1
n	training	neutral	0	+0.023	-2.943	92					2	31.966	92.91	1
n	training	neutral	0	+0.385	-2.385	76					2	20.434	92.91	1
n	training	neutral	0	+0.346	-2.369	46						25.200	92.81	0
n	training	neutral	0	-0.879	-2.830	46					2	31.966	92.91	1
n	training	neutral	0	-0.151	-2.543	79					0	26.913	92.91	0
n	validation	neutral	0	+0.536	-2.031	234					0	20.434	92.91	1
n	training	neutral	0	-0.278	-2.227	295					0	29.428	92.91	0
n	training	neutral	0	+0.887	-1.613	274					0	25.715	92.81	1
n	training	neutral	0	+0.010	-2.201	269						29.394	92.91	1
n	training	neutral	0	+0.248	-2.403	269					0	19.877	92.91	1
n	training	neutral	0	+0.240	-2.591	269						19.877	92.91	0
n	training	neutral	0	-0.156	-2.418	272					0	22.849	92.91	0
n	training	neutral	0	-1.027	-3.452	275					0	25.015	92.91	0
n	training	neutral	0	-0.377	-2.543	33					0	20.411	92.81	0
n	training	neutral	0	+0.572	-2.283	262						34.851	92.91	0
n	training	neutral	0.001	+0.534	-1.393	250					2	25.015	92.91	0
n	training	neutral	0	+0.358	-2.332	27					0	14.021	92.91	0
n	training	neutral	0	-0.194	-2.820	244					0	34.890	92.91	0
n	training	neutral	0	-0.436	-2.642	243					0	20.434	92.91	1
n	training	neutral	0	-0.221	-2.589	246					1	22.849	92.91	1
n	training	neutral	0	+0.604	-1.932	243					0	22.849	92.91	0
n	training	neutral	0	+0.513	-1.960	243					0	25.015	92.91	0
n	training	neutral	0	+0.289	-2.449	239					0	20.434	92.91	0
n	training	neutral	0	-2.626	-3.962	240					0	25.229	92.91	0
n	training	neutral	0	+0.024	-2.658	191						36.861	92.91	0
n	validation	neutral	0	-0.613	-2.406	191					0	47.373	92.91	0
n	training	neutral	0	-0.057	-2.989	191						32.894	92.91	1
n	training	neutral	0	+0.380	-1.801	189					2	26.883	92.81	1
n	training	neutral	0	-0.289	-1.696	182					0	20.411	92.81	0
n	training	neutral	0	+0.564	-2.127	80						32.894	92.91	0
n	training	neutral	0	+0.694	-2.397	71						15.032	92.81	0
n	training	neutral	0	-0.309	-1.868	17					0	33.787	89.97	0
n	training	neutral	0	-1.394	-3.623	17					0	32.894	92.91	0
n	training	deleterious	0.856	+2.134	-1.543	17					2	2.017	81.63	0
n	training	neutral	0	+0.087	-2.206	18						18.900	88.35	0
n	training	neutral	0	+0.109	-1.941	18					1	32.894	92.91	0
n	training	neutral	0	-1.213	-2.727	18					1	27.601	92.91	0
n	training	neutral	0	-0.125	-1.932	24					0	25.015	92.91	0
n	training	neutral	0.001	+0.042	-1.628	24					2	21.863	81.21	0
n	training	neutral	0	+0.042	-1.628	24					0	25.015	92.91	0
n	training	neutral	0	-0.306	-1.955	24					0	34.890	92.91	0
n	training	neutral	0.083	+1.362	-1.740	24					0	4.337	86.56	0
n	training	neutral	0.001	+0.384	-1.684	24					0	26.006	87.77	0
n	training	neutral	0	+0.039	-1.928	24						22.823	84.57	0
n	training	neutral	0	-0.013	-1.863	26					0	19.302	87.77	0
n	training	deleterious	0.903	+2.581	-1.953	26						1.177	75.59	0
n	validation	deleterious	0.841	+0.790	-1.519	26					0			0
n	training	deleterious	0.917	+2.640	-1.507	26					0	1.999	79.42	0
n	training	neutral	0.131	+1.348	-1.611	26					0	5.279	78.79	0
n	training	neutral	0.001	+0.381	-1.847	24					0	20.796	84.57	0
n	training	neutral	0	+0.190	-2.296	22						23.832	87.77	0
n	training	neutral	0.012	+1.026	-2.221	24					0	5.732	87.77	0
n	validation	neutral	0	+0.490	-2.397	93					0	20.434	92.91	1
n	training	neutral	0	+0.517	-2.223	41					0	25.229	92.91	1
n	training	neutral	0	+0.192	-2.185	41					0	20.434	92.91	1
n	training	neutral	0	-0.566	-2.284	76					0	22.849	92.91	0
n	training	neutral	0	+0.111	-2.201	269					0	20.434	92.91	1
n	training	neutral	0	+0.826	-1.564	273					0	34.890	92.91	0
n	training	neutral	0	+0.509	-2.283	262						31.966	92.91	0
n	training	neutral	0	+0.895	-1.875	236					0	31.966	92.91	0
n	training	neutral	0	+1.017	-2.085	191					0	32.894	92.91	0
n	training	neutral	0	-0.851	-3.209	36					0	20.434	92.91	0
n	training	neutral	0	+0.330	-1.908	38					0	29.428	92.91	0
n	training	neutral	0	-0.143	-1.999	17						24.318	87.77	0
n	training	deleterious	0.518	+0.510	-1.630	23					0			0
n	training	neutral	0.001	+0.400	-2.126	23					2	14.001	86.93	0
n	training	deleterious	0.697	+1.834	-1.953	26					2	2.413	75.59	0
n	training	deleterious	0.96	+1.634	-1.229	93	0.067	-52	0.44	0.51	0	3.556	66.25	0
n	training	neutral	0.012	+1.146	-1.859	93	0.975	-52	0.44	3.24	2	8.652	81.18	0
n	training	neutral	0.014	+0.515	-1.499	95	0.625	27	0.04	0.23		3.598	67.93	0
n	training	neutral	0.002	+0.266	-2.247	107					0	19.998	74.18	1
n	training	deleterious	0.88	+2.544	-2.399	99						1.905	74.18	0
n	training	neutral	0	-0.370	-2.948	96						44.786	90.53	0
n	training	neutral	0	-0.450	-2.582	96					1	43.469	90.53	0
n	training	neutral	0	-0.054	-2.514	97					1	32.061	93.19	0
n	training	neutral	0	-0.338	-2.374	97					0	19.909	90.53	0
n	validation	neutral	0	-0.094	-2.030	95					0	24.345	89.04	0
n	training	neutral	0	+0.516	-2.010	87					0	19.962	90.53	0
n	validation	neutral	0.444	+1.424	-1.804	89					0	4.751	74.18	0
n	training	neutral	0	-0.409	-1.827	99					0	24.372	90.53	1
n	training	neutral	0.008	+0.723	-2.335	100					1	32.049	90.53	1
n	training	neutral	0	-0.432	-2.165	100					0	22.262	90.53	1
n	training	neutral	0.011	+0.415	-1.851	102					0	18.393	83.72	1
n	training	neutral	0.002	+0.250	-1.904	102						23.967	86.50	1
n	training	neutral	0.021	+0.947	-2.274	98					2	5.540	87.86	0
n	training	neutral	0	-0.706	-2.925	98					2	29.717	86.50	0
n	training	neutral	0	+0.303	-2.124	96						25.082	90.53	0
n	training	neutral	0.004	+0.566	-1.567	92						23.858	87.86	0
n	training	neutral	0.002	+0.350	-2.139	91					1	19.962	86.38	0
n	training	neutral	0	+0.098	-1.512	93	0.050	27	0.04	-1.08		24.581	90.53	1
n	training	neutral	0.331	+2.147	-2.284	89						3.343	90.53	1
n	training	deleterious	1	+1.927	-1.362	89	0.112	40	0.38	-0.86	0	0.783	45.57	1
n	training	neutral	0	-0.388	-2.622	88					0	24.372	90.53	0
n	training	neutral	0.003	+0.336	-1.675	88					0	18.411	83.72	0
n	training	neutral	0	+0.154	-1.916	89	0.482	-27	0.05	0.60	0	18.411	86.01	0
n	training	deleterious	0.706	+2.120	-2.006	86	0.528	101	0.85	-0.33	0	1.884	90.53	0
n	training	neutral	0.01	+0.752	-2.688	87					0	4.148	87.86	0
n	training	neutral	0	+0.024	-1.707	86	0.466	-27	0.04	-0.62	2	23.655	87.86	0
n	training	neutral	0.49	+0.718	-1.708	87	0.091	3	0.14	-0.56	1	4.463	81.18	0
n	training	neutral	0	+0.195	-2.282	86					2	44.786	90.53	0
n	training	neutral	0	-0.240	-1.843	90						29.429	86.50	0
n	training	neutral	0.146	+1.118	-2.306	90					2	3.300	74.18	0
n	training	neutral	0	+0.273	-1.646	90	0.217	-52	0.44	-0.51	0	25.451	93.19	0
n	training	neutral	0	-0.067	-1.893	91					0	14.232	87.86	0
n	training	deleterious	0.951	+2.637	-1.494	89	1.030	-20	1.03	3.11		1.928	60.19	0
n	training	neutral	0.084	+0.442	-1.249	89	0.019	1	0.27	-0.55	0	16.314	74.18	0
n	validation	neutral	0	-0.154	-2.614	89					2	18.653	90.53	0
n	training	neutral	0	-0.091	-2.018	88					0	24.372	90.53	1
n	validation	neutral	0	-0.255	-1.872	88					2	25.089	93.19	1
n	training	neutral	0.002	+0.402	-2.290	88					0	10.204	90.53	0
n	training	neutral	0.001	+0.032	-1.426	88					2	24.372	90.53	0
n	training	deleterious	0.606	+1.526	-1.676	87	0.427	28	0.22	-0.48	1	7.217	87.86	0
n	training	neutral	0.037	+0.451	-1.962	102					0	16.704	73.07	1
n	training	neutral	0.004	+0.277	-1.945	102					0	21.487	74.18	1
n	training	neutral	0.012	+0.258	-2.211	109					1	19.024	86.50	1
n	training	neutral	0.009	+0.443	-2.030	109					0	21.945	69.29	1
n	training	neutral	0.037	+0.386	-1.988	105					2	18.454	69.29	1
n	training	neutral	0.08	+0.709	-1.790	107					0	16.947	74.18	1
n	training	neutral	0	-0.062	-2.556	107						19.675	90.53	1
n	training	neutral	0	+0.366	-2.410	32					0	21.514	86.50	0
n	validation	neutral	0.001	+0.616	-2.140	94					0	14.274	90.53	0
n	validation	deleterious	0.628	+2.325	-1.704	88					0	3.453	87.86	0
n	training	neutral	0.002	+0.560	-1.804	89					0	21.607	87.86	0
n	training	neutral	0	-0.067	-2.125	88					0	19.323	87.86	0
n	training	neutral	0.373	+1.301	-1.858	89					2	2.533	69.29	0
n	training	neutral	0.002	+0.479	-1.819	89					0	25.451	87.86	0
n	validation	neutral	0.001	-0.233	-1.758	86					0	34.279	73.07	0
n	training	neutral	0	+0.272	-2.172	88					1	33.973	90.53	0
n	training	neutral	0.007	+0.983	-1.376	88						19.909	90.53	0
n	training	neutral	0.001	+0.059	-2.078	88					2	18.654	86.38	0
n	training	neutral	0.016	+0.596	-1.983	88					1	14.232	87.86	0
n	training	neutral	0	+0.088	-1.906	29					0	25.256	93.81	0
n	training	neutral	0.001	+0.230	-1.581	88						15.238	93.19	0
n	training	neutral	0	+0.015	-2.061	87					2	18.138	87.86	0
n	training	neutral	0	-0.591	-2.608	87					2	21.855	90.53	0
n	training	deleterious	0.979	+1.635	-1.369	87						2.404	60.19	0
n	training	neutral	0.001	+0.090	-2.436	87					2	14.153	86.50	0
n	training	neutral	0.002	+0.138	-1.959	86					1	21.607	87.86	0
n	training	neutral	0.021	+0.467	-1.742	87					0	16.314	74.18	0
n	training	neutral	0.301	+1.470	-1.704	86					0	4.970	81.18	0
n	training	deleterious	0.992	+3.234	-1.673	86					0	0.607	69.29	0
n	training	neutral	0.024	+0.571	-1.904	21					1	13.536	66.37	0
n	training	neutral	0	-0.309	-2.398	21					0	19.365	88.05	0
n	training	neutral	0	-1.528	-3.046	21					2	25.762	88.94	0
n	training	neutral	0	-0.614	-2.260	21					1	33.398	88.94	0
n	training	neutral	0.015	+0.942	-1.818	21					1	14.406	88.94	0
n	training	neutral	0	-0.187	-2.119	24					0	23.945	88.94	0
n	training	neutral	0	-1.910	-3.266	24					0	44.001	88.94	0
n	validation	neutral	0	-0.895	-3.288	21					0	7.903	93.81	0
n	training	neutral	0.072	+1.680	-1.935	20					0	2.361	88.94	0
n	training	neutral	0	-1.848	-3.197	19					0	44.001	88.94	0
n	training	neutral	0	-0.100	-2.169	17					0	23.068	93.81	0
n	training	neutral	0	-0.186	-1.757	21					0	35.042	93.32	0
n	training	neutral	0	-0.068	-1.978	21					2	32.105	93.32	0
n	training	deleterious	0.816	+1.559	-1.483	26					0	2.952	59.54	0
n	training	neutral	0	-0.171	-1.611	27					1	25.338	93.32	0
n	training	neutral	0	-0.239	-1.883	28					0	37.021	93.32	0
n	training	neutral	0	+0.379	-2.048	28					0	32.073	93.23	0
n	training	neutral	0.023	+1.539	-1.709	28					0	3.249	92.67	0
n	training	neutral	0	-0.057	-2.177	43					1	25.464	93.78	0
n	training	neutral	0.067	+0.385	-1.788	42					0	15.039	60.23	0
n	training	neutral	0	-0.546	-2.071	42					1	46.397	93.78	0
n	training	neutral	0	-2.436	-3.786	42					2	47.815	93.78	1
n	training	neutral	0	-0.111	-2.052	39					0	25.984	93.78	1
n	training	neutral	0	-0.022	-1.863	43					0	23.930	80.56	1
n	training	neutral	0	-0.747	-1.989	44					0	27.165	93.78	1
n	training	neutral	0	-0.585	-2.757	44					0	15.190	93.78	1
n	training	neutral	0.001	+0.306	-1.684	45					1	25.464	93.78	1
n	training	neutral	0	-0.177	-2.205	45					0	47.815	93.78	0
n	validation	neutral	0.145	+0.685	-1.236	45					2	21.291	73.50	1
n	training	neutral	0	+0.065	-2.391	44					0	25.464	93.78	1
n	training	neutral	0.003	+0.196	-2.379	44					2	15.039	76.33	0
n	training	neutral	0	-1.230	-3.465	43					1	20.063	93.78	1
n	training	neutral	0	-0.243	-2.107	43					2	27.859	93.78	1
n	validation	neutral	0	-0.251	-2.300	45					3	32.265	93.78	1
n	training	neutral	0	-0.390	-2.344	45					2	27.165	93.78	1
n	training	neutral	0.202	+1.072	-2.062	45					0	5.403	80.56	1
n	training	neutral	0	-0.086	-1.742	45					0	20.964	93.27	1
n	validation	neutral	0	-0.357	-2.457	45					2	25.249	93.78	1
n	training	deleterious	0.525	+0.481	-1.690	45					1	16.415	60.23	1
n	training	neutral	0.002	+0.218	-1.907	40					2	30.891	77.87	1
n	training	neutral	0.013	+0.377	-2.211	40					0	14.416	80.56	1
n	training	neutral	0	+0.716	-1.718	40					0	29.078	93.27	1
n	validation	neutral	0	-0.254	-2.438	40					0	20.625	93.78	1
n	training	neutral	0	-0.160	-2.551	40					2	25.111	93.78	1
n	training	neutral	0.001	+0.363	-2.439	40						13.048	93.78	1
n	training	neutral	0	-0.600	-1.966	42					0	36.149	93.78	1
n	validation	neutral	0	+0.057	-2.197	33					0	15.107	93.78	1
n	training	neutral	0	-1.425	-3.248	33					0	27.165	93.78	1
n	training	neutral	0	+0.172	-2.312	36					0	20.063	93.78	1
n	training	neutral	0	-0.259	-2.220	36					0	46.145	93.27	1
n	training	neutral	0	+0.639	-1.954	39					0	20.063	93.78	0
n	validation	neutral	0	-1.551	-2.713	39					0	29.703	93.78	0
n	training	neutral	0	-0.808	-2.303	39					2	20.625	93.78	0
n	training	neutral	0	+0.104	-1.969	37					0	32.265	93.78	0
n	training	neutral	0	+0.149	-2.181	38					0	20.512	93.27	0
n	training	neutral	0	-0.436	-1.958	39					0	46.397	93.78	0
n	validation	neutral	0	-0.005	-2.017	39					0	29.766	93.78	1
n	training	neutral	0.022	+0.485	-2.253	33					0	4.549	80.56	1
n	training	neutral	0	+0.177	-2.415	36					0	25.464	93.78	1
n	training	neutral	0.055	+1.563	-1.857	36					0	3.278	93.27	1
n	training	neutral	0	-0.202	-2.322	42					0	29.703	93.78	1
n	training	neutral	0	-0.112	-2.413	40					2	47.555	93.27	1
n	training	neutral	0	-0.357	-2.150	40					0	40.635	93.27	0
n	training	neutral	0	-0.484	-2.397	40					1	35.217	93.78	0
n	validation	neutral	0	+0.291	-1.788	40					0	25.464	93.78	0
n	training	neutral	0	-0.011	-1.912	41					0	47.555	93.78	1
n	training	neutral	0	-0.604	-2.171	41					2	27.017	93.27	1
n	training	neutral	0	-0.578	-2.411	41					0	27.165	93.78	1
n	training	neutral	0	-0.204	-2.358	40					0	20.625	93.78	1
n	training	neutral	0	+0.035	-1.886	35					0	29.703	93.78	1
n	training	neutral	0	-2.649	-4.007	36					0	20.063	93.78	1
n	validation	neutral	0	-0.223	-1.724	36					0	29.703	93.78	1
n	training	neutral	0.001	-0.029	-1.744	36					2	41.877	82.13	1
n	training	neutral	0	-1.445	-2.843	36					1	35.217	93.78	1
n	training	neutral	0.001	+0.238	-2.028	36					0	7.586	93.78	1
n	training	neutral	0	-0.093	-1.991	36					0	20.625	93.78	1
n	training	neutral	0.187	+0.741	-1.901	36						2.819	80.56	1
n	training	neutral	0	-0.472	-2.792	32					2	22.937	93.78	0
n	validation	neutral	0	-0.158	-2.123	32						22.864	93.78	1
n	training	neutral	0	-0.488	-1.915	32					0	29.703	93.78	1
n	training	neutral	0	-0.206	-1.887	26					0	37.021	93.32	0
n	training	neutral	0	-0.975	-2.151	25					2	47.579	93.32	0
n	training	neutral	0	-0.017	-2.434	28					0	20.502	93.23	1
n	training	neutral	0	-0.061	-1.869	29					0	25.338	93.32	1
n	training	neutral	0	-0.381	-2.002	26					0	22.948	93.32	1
n	training	neutral	0	+0.111	-1.838	26					1	20.523	93.32	1
n	training	neutral	0	-0.565	-1.928	26					0	20.523	93.32	1
n	training	neutral	0	-0.202	-1.804	25					0	25.464	93.78	1
n	training	neutral	0	-0.794	-1.857	25					0	47.815	93.78	1
n	training	neutral	0	-0.210	-1.855	25					0	29.556	93.32	1
n	training	neutral	0	-0.003	-1.859	25					0	19.964	93.32	1
n	training	neutral	0.002	+0.207	-1.825	24					0	17.716	80.56	0
n	training	neutral	0.001	+0.583	-1.982	25					0	21.078	80.51	0
n	training	neutral	0.01	+0.463	-1.728	25					0	17.145	77.96	0
n	training	neutral	0	+0.314	-1.456	26					0	32.105	93.32	0
n	training	neutral	0	-0.526	-2.924	21					0	25.049	93.78	0
n	training	neutral	0	-1.802	-3.510	17					0	22.948	93.32	0
n	training	neutral	0	+0.694	-2.338	18					2	5.023	92.67	0
n	training	neutral	0	+0.591	-2.204	257	0.624	-29	0.02	-0.05	0	49.121	96.34	0
n	training	neutral	0	-0.371	-2.036	259	0.871	-27	0.05	3.37	0	20.247	92.06	0
n	training	neutral	0	-0.311	-1.974	266	0.474	-27	0.04	0.10	2	23.101	85.80	1
n	training	neutral	0	-0.270	-2.364	266	0.584	27	0.05	0.32	0	23.692	96.34	1
n	training	neutral	0	+0.532	-2.330	266	0.845	6	0.4	1.17	0	17.441	85.80	0
n	training	neutral	0	+0.282	-2.175	266	0.486	29	0.56	0.55	2	33.146	96.34	1
n	validation	neutral	0	-1.875	-3.773	263	0.256	-51	0.7	-0.08	0	23.692	96.34	0
n	training	neutral	0	-0.316	-2.767	261	0.632	25	0.34	0.06	0	30.514	96.34	0
n	training	neutral	0	-0.285	-2.722	254	0.933	3	0.14	0.88	0	30.514	96.34	0
n	training	neutral	0.001	+0.771	-2.240	235	0.453	-4	0	0.49	0	13.898	85.80	0
n	training	deleterious	0.749	+1.780	-1.707	146					0	2.754	68.38	0
n	training	neutral	0.009	+0.459	-1.953	142					0	17.984	81.77	0
n	validation	neutral	0	-0.169	-2.503	143					0	36.524	92.06	0
n	training	neutral	0.002	+0.457	-2.161	136					2	16.374	92.06	0
n	training	neutral	0	-0.073	-1.547	129	0.263	-3	0.14	0.05	0	27.252	92.06	0
n	training	neutral	0	+0.038	-2.186	130	0.608	-1	0.27	0.11	0	27.907	96.34	0
n	training	neutral	0	+0.145	-2.001	128	0.554	-27	0.05	0.47	0	18.870	85.80	0
n	training	neutral	0.002	+0.296	-3.019	86	0.096	-74	0.82	0.39		4.806	92.06	0
n	training	deleterious	0.661	+1.843	-2.525	128	0.238	9	0.47	1.30	2	1.678	81.71	0
n	training	neutral	0.088	+1.285	-1.910	128	0.400	-29	0.02	0.66	2	5.308	82.89	0
n	training	deleterious	0.527	+1.728	-1.771	36	0.252	-2	0.39	-0.36	0	3.664	68.94	0
